geohash,no_poi,maxspeed
w21xrwe,,50.0
w21xryv,,50.0
w21xryv,,50.0
w21xrye,,50.0
w21xryg,,50.0
w23bh4b,,50.0
w23bh4b,,50.0
w23bh4b,,50.0
w23bh4b,,50.0
w23bh4b,,50.0
w23bh4c,,50.0
w23bh4c,,50.0
w23bh4c,,50.0
w23bh4c,,50.0
w23bh4c,,50.0
w23bh4k,,50.0
w23bh4k,,50.0
w23bh4k,,50.0
w23bh4k,,50.0
w23bh4k,,50.0
w23bh4k,,50.0
w23bh4k,,50.0
w23bh4k,,50.0
w23bh39,,50.0
w23bh39,,50.0
w23bh39,,50.0
w23bh39,,50.0
w23bh39,,50.0
w23bh39,,50.0
w23bh39,,50.0
w21xrwq,,40.0
w21xrwq,,50.0
w21xrwq,,50.0
w21xrwq,,40.0
w21xrwq,,50.0
w21xrwq,,40.0
w21xrwq,,50.0
w21xrwq,,40.0
w21xrwq,,50.0
w21xrwq,,50.0
w21xrwq,,50.0
w21xrwq,,50.0
w21xrwq,,50.0
w21xrwq,,50.0
w21xrwq,,50.0
w21xrwq,,50.0
w21xrwq,,50.0
w21xrwq,,50.0
w21xrwq,,50.0
w21xrwq,,40.0
w21xrwq,,40.0
w21xrxn,,50.0
w21xrvc,,50.0
w21zs7x,,50.0
w21zs7x,,50.0
w21zs7x,,50.0
w21zs7x,,50.0
w21zs7x,,50.0
w21zs7x,,50.0
w21zs7x,,50.0
w21zs7x,,50.0
w21zs7x,,50.0
w21zs32,,50.0
w21zs32,,50.0
w21zs32,,50.0
w21zs32,,50.0
w21zs32,,50.0
w21zs32,,50.0
w21zs32,,50.0
w21zs32,,50.0
w21zs5b,,50.0
w21zs5b,,50.0
w21zs5b,,50.0
w21zs5b,,50.0
w21zs5b,,50.0
w21zs5b,,50.0
w21zs5b,,50.0
w21zs71,,50.0
w21zs71,,50.0
w21zs71,,50.0
w21zs71,,50.0
w21zs71,,50.0
w21zs71,,50.0
w21zs71,,50.0
w21zs71,,50.0
w21zs73,,50.0
w21zs73,,50.0
w21zs73,,50.0
w21zs73,,50.0
w21zs7c,,50.0
w21zs7c,,50.0
w21zs7c,,50.0
w21zs7c,,50.0
w21zs7c,,50.0
w21zs7c,,50.0
w21zs75,,50.0
w21zs75,,50.0
w21zs75,,50.0
w21zs75,,50.0
w21zs75,,50.0
w23bh3d,,50.0
w23bh3d,,50.0
w23bh3d,,50.0
w23bh3d,,50.0
w23bh3d,,50.0
w21xrnn,,50.0
w21xrnn,,50.0
w21xrnn,,50.0
w21xrkb,,50.0
w21xrjw,,50.0
w21xrjw,,50.0
w21xrjw,,50.0
w21xrjw,,50.0
w21xrjw,,50.0
w21xrq7,,50.0
w23b5cb,,60.0
w23b5cb,,60.0
w23b5cb,,60.0
w23b5cb,,60.0
w23b5cb,,60.0
w21zc0x,,40.0
w21zc0x,,40.0
w21zc0x,,40.0
w21zc0x,,40.0
w21zc3q,,50.0
w21zc3q,,60.0
w21zc3q,,50.0
w21zc3q,,50.0
w21zc3q,,60.0
w21zc3q,,60.0
w21zc3q,,60.0
w21zc3q,,50.0
w21zc1p,,60.0
w21zc1p,,60.0
w21zc1p,,60.0
w21zc1p,,60.0
w21zc1p,,60.0
w21zc1p,,60.0
w21zc33,,50.0
w21zc33,,40.0
w23b58v,,50.0
w23b58v,,50.0
w23b58v,,50.0
w23b58v,,50.0
w23b58v,,60.0
w23b59v,,50.0
w23b59v,,50.0
w23b59n,,50.0
w23b59n,,50.0
w23b59n,,60.0
w23b59n,,50.0
w23b59n,,50.0
w23b59n,,60.0
w23b59n,,50.0
w23b59n,,60.0
w23b59n,,50.0
w23b59n,,60.0
w23b59n,,50.0
w23b59n,,60.0
w23b59n,,50.0
w23b59k,,50.0
w23b59k,,50.0
w23b59k,,50.0
w23b59k,,50.0
w23b59k,,50.0
w21zyj5,,40.0
w21zyj5,,40.0
w21zyj5,,40.0
w21zyj5,,40.0
w21zyj5,,40.0
w21zyj5,,40.0
w21zyj5,,40.0
w21zv03,,50.0
w21zv03,,50.0
w21zv03,,50.0
w21zv03,,50.0
w21zv03,,50.0
w21zv03,,50.0
w21zv03,,50.0
w21z7gq,,50.0
w21z7gq,,50.0
w21z7gq,,50.0
w21z7gq,,60.0
w21z7gq,,60.0
w21z7gq,,60.0
w21z7gq,,50.0
w21z7gq,,50.0
w21z7gq,,60.0
w21z7gq,,60.0
w21z7gq,,50.0
w21z7gq,,60.0
w21z7gq,,60.0
w21z7gq,,60.0
w21zt6s,,50.0
w21zt6s,,50.0
w21zt6s,,50.0
w21zt6s,,50.0
w21zt6s,,50.0
w21zt6s,,50.0
w21zt6s,,50.0
w21zt6s,,50.0
w21zt6s,,50.0
w21zt6s,,50.0
w21zt6s,,50.0
w21zt6s,,50.0
w21zt6s,,50.0
w21zt6s,,50.0
w21xx3c,,50.0
w21xx3c,,60.0
w21xx3c,,60.0
w21xx3c,,60.0
w21xx3b,,50.0
w21xx3b,,60.0
w21xx3b,,60.0
w21xx4n,,50.0
w21xx4n,,50.0
w21xx4n,,50.0
w21xx4n,,50.0
w21xx4n,,70.0
w21xx4n,,50.0
w21xwbu,,70.0
w21xwcb,,60.0
w21xwcb,,60.0
w21xwcb,,60.0
w21zc7h,,50.0
w21zc7h,,50.0
w21zc7h,,50.0
w21zc7h,,50.0
w21zc7h,,50.0
w21zc7h,,50.0
w21zc7h,,50.0
w21zc7h,,50.0
w21zc7h,,50.0
w21zc7h,,50.0
w21zc7h,,50.0
w21zc7h,,50.0
w21zc7h,,50.0
w21zc43,,50.0
w21zc43,,50.0
w21xqun,,50.0
w21xqun,,50.0
w21xqun,,50.0
w21xqun,,50.0
w21xqun,,50.0
w21xqun,,50.0
w21xqun,,50.0
w21xqw6,,50.0
w21xqw6,,50.0
w21xqw6,,50.0
w21xqw6,,50.0
w21xqw6,,50.0
w23b1sk,,50.0
w23b1sk,,20.0
w23b1sk,,50.0
w23b1sk,,40.0
w23b1sk,,50.0
w23b1sk,,40.0
w23b1sk,,40.0
w23b1sk,,50.0
w23b1sk,,40.0
w23b1sk,,50.0
w23b1sk,,40.0
w23b1sk,,50.0
w23b1ec,,40.0
w23b1ec,,40.0
w23b1ec,,40.0
w23b1ec,,40.0
w23b1ec,,40.0
w21xw24,,50.0
w21xw24,,50.0
w21xw24,,70.0
w21xw0k,,50.0
w21xw0k,,50.0
w21xw0k,,60.0
w21xw0k,,60.0
w21xw0k,,50.0
w21xw0k,,50.0
w21xw0k,,60.0
w21xw0k,,60.0
w21xw0k,,50.0
w21xw1n,,50.0
w21xw1n,,50.0
w21xw1n,,50.0
w21xw1n,,50.0
w21xw1n,,50.0
w21xw1n,,50.0
w21xw1n,,50.0
w21xw0j,,50.0
w21xw0j,,50.0
w21xw0j,,50.0
w21xw0j,,50.0
w21xw0j,,50.0
w21xw0j,,70.0
w21xw0j,,70.0
w21xw0j,,70.0
w21xw0j,,50.0
w21xw0j,,70.0
w21xw0j,,50.0
w21xw0j,,50.0
w21xw0j,,70.0
w21xw0j,,70.0
w21xw0j,,50.0
w21xw0j,,50.0
w21xw0j,,50.0
w21z6dy,,50.0
w21z6dy,,60.0
w21z6dy,,60.0
w21z6dy,,50.0
w21z6dy,,50.0
w21z6dy,,60.0
w21z6dy,,50.0
w21xq5y,,50.0
w21xq5y,,50.0
w21xq5y,,50.0
w21xq5y,,50.0
w21xq5y,,70.0
w21xq5y,,70.0
w21xq5y,,70.0
w21xq5y,,70.0
w21xq5y,,70.0
w21xq5y,,70.0
w21xq5y,,70.0
w21xq5y,,70.0
w21xq5y,,70.0
w21xq5y,,70.0
w21xq5y,,70.0
w21xq5y,,70.0
w21xq5y,,70.0
w21xq5y,,70.0
w21xqh8,,50.0
w21xqh8,,50.0
w21xqh8,,70.0
w21xqh8,,70.0
w21xqh8,,70.0
w21xqh8,,70.0
w21xqh8,,70.0
w21xqh8,,70.0
w21xqh8,,70.0
w21xqh8,,70.0
w21xqh8,,70.0
w21xqh8,,70.0
w21xqh8,,70.0
w21xqh7,,50.0
w21xqh7,,70.0
w21xqh7,,70.0
w21xqh7,,70.0
w21xqh7,,50.0
w21xqh7,,70.0
w21xqh7,,70.0
w21xqh7,,50.0
w21xqh7,,70.0
w21xqh7,,70.0
w21xqhu,,50.0
w21xqhu,,50.0
w21xqhu,,70.0
w21xqhu,,70.0
w21xqhu,,70.0
w21xqhu,,70.0
w21xqhu,,70.0
w21xqhu,,60.0
w21xqhu,,60.0
w21xqhu,,60.0
w21xqhu,,60.0
w21xqhu,,50.0
w21xqhu,,70.0
w21xqhu,,70.0
w21xqhu,,70.0
w21xqhx,,50.0
w21xqhx,,50.0
w21xqhx,,50.0
w21xqhx,,70.0
w21xqhx,,70.0
w21xqhx,,70.0
w21xqhx,,70.0
w21xqhx,,60.0
w21xqhx,,60.0
w21xqhx,,70.0
w21xqhx,,70.0
w21xqhx,,60.0
w21xqhx,,60.0
w21xqhx,,70.0
w21xqhx,,60.0
w21xqhx,,60.0
w21xqhx,,60.0
w21xqhx,,70.0
w21xqn6,,50.0
w21xqn6,,50.0
w21xqn6,,70.0
w21xqn6,,70.0
w21xqn6,,70.0
w21xqn6,,50.0
w21xqn6,,50.0
w21xqn6,,70.0
w21xqn6,,70.0
w21xqn6,,50.0
w21xqj3,,50.0
w21xqj3,,50.0
w21xqj3,,70.0
w21xqj3,,70.0
w21xqj3,,70.0
w21xqj3,,60.0
w21xqj3,,60.0
w21xqj3,,60.0
w21xqj3,,60.0
w21xqj3,,70.0
w21xqj3,,60.0
w21xqj3,,70.0
w21xqj3,,70.0
w21xqjf,,50.0
w21xqjf,,50.0
w21xqjf,,70.0
w21xqjf,,70.0
w21xqjf,,60.0
w21xqjf,,60.0
w21xqjf,,70.0
w21xqjf,,70.0
w21xqjf,,70.0
w21xqjf,,60.0
w21xqjf,,60.0
w21xqjf,,70.0
w21xqjf,,70.0
w21xqjf,,70.0
w21xqr9,,50.0
w21xqr9,,70.0
w21xqr9,,50.0
w21xqr9,,70.0
w21xqr8,,50.0
w21xqr8,,70.0
w21xqr8,,50.0
w21xqr8,,50.0
w21xqr8,,50.0
w21xqr8,,50.0
w21xqr8,,70.0
w21xqr8,,50.0
w21xqp4,,50.0
w21xqp4,,50.0
w21xqp4,,70.0
w21xqp4,,70.0
w21xqp4,,60.0
w21xqp4,,70.0
w21xqp4,,70.0
w21xqp4,,60.0
w21xqp4,,70.0
w21xqp4,,60.0
w21xqp4,,60.0
w21xqp4,,60.0
w21xqp4,,60.0
w21xqp4,,60.0
w21zgk9,,50.0
w21zgk9,,50.0
w21zgkt,,50.0
w21zgkt,,50.0
w21zgkt,,50.0
w21zgkt,,50.0
w21zgkt,,50.0
w21zgkt,,50.0
w21zgkt,,50.0
w21zgkt,,50.0
w23b69q,,50.0
w23b69q,,50.0
w23b69q,,60.0
w23b69q,,60.0
w23b69q,,60.0
w23b69q,,60.0
w23b69q,,60.0
w23b68x,,50.0
w23b68x,,60.0
w23b68x,,60.0
w23b68x,,60.0
w23b68x,,60.0
w23b68x,,60.0
w23b68x,,50.0
w23b68x,,50.0
w23b68x,,60.0
w23b68x,,50.0
w23b692,,40.0
w23b692,,50.0
w23b692,,50.0
w21xw0x,,50.0
w21xw0x,,50.0
w21xw0x,,50.0
w21xw0x,,50.0
w21xw0n,,50.0
w21xw0n,,50.0
w21xw0n,,50.0
w21xw0n,,50.0
w21xw0n,,50.0
w21xw0n,,50.0
w21xw0n,,50.0
w21xw0n,,50.0
w21xw0n,,50.0
w21xw0n,,50.0
w21xw0n,,50.0
w21xw0n,,50.0
w21xqhn,,50.0
w21xqhn,,70.0
w21xqhn,,70.0
w21xqhn,,70.0
w21xqhn,,70.0
w23b1h8,,50.0
w23b1h8,,60.0
w23b1h8,,60.0
w23b1h8,,50.0
w23b1h8,,60.0
w23b1h8,,60.0
w23b1h8,,60.0
w23b1h8,,60.0
w23b1h8,,60.0
w23b1hk,,50.0
w23b1hk,,60.0
w23b1hk,,60.0
w23b1uv,,50.0
w23b1uv,,50.0
w23b1uv,,50.0
w23b1uv,,60.0
w23b1uv,,60.0
w23b1uv,,60.0
w23b1uu,,50.0
w23b1uu,,50.0
w23b1uu,,50.0
w23b1uu,,50.0
w23b1uu,,50.0
w21zbcn,,50.0
w21zbcn,,50.0
w21zbcn,,50.0
w21zbcn,,50.0
w21zbcn,,50.0
w21zbcn,,50.0
w21zbcn,,50.0
w21zghs,,50.0
w21zghs,,50.0
w21zghs,,50.0
w23b1vr,,40.0
w23b1vr,,40.0
w23b1vr,,40.0
w23b1vr,,40.0
w23b1vr,,40.0
w23b1vr,,40.0
w23b1vr,,40.0
w23b1vr,,40.0
w23b1vr,,40.0
w23b1vd,,50.0
w23b1vd,,50.0
w23b1vd,,50.0
w23b1vd,,50.0
w23b1vd,,50.0
w23b1vd,,50.0
w23b1vd,,50.0
w23b1vd,,50.0
w23b1vd,,50.0
w23b1vd,,50.0
w23b1vd,,50.0
w23b1vd,,50.0
w23b1uc,,40.0
w23b1uc,,40.0
w23b1uc,,40.0
w23b1uc,,40.0
w23b1uc,,40.0
w23b1uc,,40.0
w23b1uc,,40.0
w23b1uc,,40.0
w21zber,,50.0
w21zber,,50.0
w21zber,,50.0
w21zber,,60.0
w21zber,,60.0
w21zber,,60.0
w21zber,,60.0
w21zber,,60.0
w21zber,,60.0
w21zber,,60.0
w21zber,,60.0
w21zber,,60.0
w21zber,,60.0
w21zber,,60.0
w21xq0j,,50.0
w21xq0j,,70.0
w21xq0j,,70.0
w21xq0j,,50.0
w21xq0j,,50.0
w21xq0j,,70.0
w21xq0v,,50.0
w21xq0v,,70.0
w21xq0v,,70.0
w21xq0v,,70.0
w21xq0v,,50.0
w21xq0v,,70.0
w21xq1j,,50.0
w21xq1j,,70.0
w21xq1j,,70.0
w21xq1j,,50.0
w21xq1j,,50.0
w21xq1j,,50.0
w21xq1j,,50.0
w21xq1j,,50.0
w21xq1j,,50.0
w21xq1j,,50.0
w21xq1j,,50.0
w21xq1j,,70.0
w21xq1j,,70.0
w21xq1j,,70.0
w21xq1j,,70.0
w21xq2c,,50.0
w21xq2c,,50.0
w21xq2c,,50.0
w21xq2c,,50.0
w21xq2c,,50.0
w21xq2c,,50.0
w21xq2c,,50.0
w21xq2c,,50.0
w21xq2c,,50.0
w21xq2c,,50.0
w21xq2c,,50.0
w21xq2c,,50.0
w21xq2c,,50.0
w21xq3c,,50.0
w21xq3c,,50.0
w21xq3c,,50.0
w21xq3c,,50.0
w21xq3c,,50.0
w21xq3c,,50.0
w21xq3c,,50.0
w21xq3c,,50.0
w21xq3c,,50.0
w21xq3c,,50.0
w21xq3c,,50.0
w21xq3c,,50.0
w21xq3c,,50.0
w21xq3c,,50.0
w21xq5q,,50.0
w21xq5q,,50.0
w21xq5q,,50.0
w21xq5q,,50.0
w21xq5q,,50.0
w21xq5q,,50.0
w21xq5q,,50.0
w21xq5q,,50.0
w21xq5q,,50.0
w21xq5q,,70.0
w21xq5q,,70.0
w21xq5q,,70.0
w21xq5q,,70.0
w21xq5q,,70.0
w21xq5q,,70.0
w21xq5e,,50.0
w21xq5e,,50.0
w21xq5e,,70.0
w21xq5e,,50.0
w21xq5e,,50.0
w21xq5e,,50.0
w21xq5e,,70.0
w21xq5e,,50.0
w21xq5e,,50.0
w21xq5e,,70.0
w21xq4c,,50.0
w21xq4c,,50.0
w21xq4c,,50.0
w21xq4c,,50.0
w21xq4c,,70.0
w21xq4c,,70.0
w21xq4c,,70.0
w21xq4c,,70.0
w21xq4c,,70.0
w21xq4c,,70.0
w21xq4c,,70.0
w21xq4c,,50.0
w21xq4c,,50.0
w21xq4c,,50.0
w21xq4c,,70.0
w21xq4c,,50.0
w21xq4c,,70.0
w21xq4c,,70.0
w21xq4c,,70.0
w21xq4c,,50.0
w21xq4c,,50.0
w21xq4c,,70.0
w21xq4w,,50.0
w21xq4w,,50.0
w21xq4w,,70.0
w21xq4w,,70.0
w21xq4w,,70.0
w21xq4w,,70.0
w21xq4w,,70.0
w21xq4w,,50.0
w21xq4w,,50.0
w21xq4t,,50.0
w21xq4t,,50.0
w21xq4t,,70.0
w21xq4t,,70.0
w21xq4t,,70.0
w21xq4t,,70.0
w21xq4t,,70.0
w21xq4t,,70.0
w21xq4t,,70.0
w21xq4t,,70.0
w21xq4t,,70.0
w21xq4t,,70.0
w21xq4t,,70.0
w21xq4t,,70.0
w21xq4t,,70.0
w21xq4t,,70.0
w21xq4t,,70.0
w21xqe0,,50.0
w21xqe0,,50.0
w21xqe0,,50.0
w21xq5p,,50.0
w21xq5p,,50.0
w21xq5p,,50.0
w21xq5p,,50.0
w21xq5p,,50.0
w21xq58,,50.0
w21xq58,,50.0
w21xq58,,50.0
w21xq58,,50.0
w23b6fj,,50.0
w23b6fj,,50.0
w23b6c1,,50.0
w23b6c8,,50.0
w23b687,,40.0
w23b687,,40.0
w23b68n,,50.0
w23b68n,,60.0
w23b68n,,50.0
w23b68n,,50.0
w23b68n,,60.0
w23b68n,,60.0
w23b68n,,50.0
w23b68n,,60.0
w23b68n,,50.0
w23b68q,,50.0
w23b68q,,60.0
w23b68q,,60.0
w23b68q,,60.0
w23b68q,,50.0
w23b68q,,60.0
w23b68q,,60.0
w23b68q,,50.0
w23b68q,,40.0
w23b69e,,50.0
w23b69e,,50.0
w23b69e,,60.0
w23b69e,,60.0
w23b69e,,60.0
w23b69e,,50.0
w23b69e,,60.0
w23b69e,,60.0
w23b69e,,60.0
w23b69e,,60.0
w23b69e,,60.0
w23b69e,,60.0
w21xnpy,,50.0
w21xnpy,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xnrc,,50.0
w21xq28,,50.0
w21xq28,,50.0
w21xq28,,50.0
w21xq28,,50.0
w21xq28,,50.0
w21xq28,,50.0
w21xq28,,50.0
w21xq20,,50.0
w21xq20,,50.0
w21xq0x,,50.0
w21xq0y,,50.0
w21xq0y,,50.0
w21xq0y,,50.0
w21xq0y,,50.0
w21xq0y,,50.0
w21xnpv,,50.0
w21xnpv,,50.0
w21xnpv,,50.0
w21xnpv,,70.0
w21xnpv,,70.0
w21xnpv,,50.0
w21xnpv,,50.0
w21xq3d,,50.0
w21xq3d,,50.0
w21xq3d,,50.0
w23b712,,50.0
w21xq52,,50.0
w21xq52,,50.0
w21xq52,,50.0
w21xq52,,50.0
w21xq52,,50.0
w21xq52,,50.0
w21xq52,,50.0
w21xq52,,50.0
w21zbgr,,50.0
w21zbgr,,50.0
w21zbgr,,50.0
w21zbgr,,50.0
w21zbgr,,50.0
w21zbgr,,50.0
w21zbgr,,50.0
w21zbgr,,50.0
w21zbgr,,40.0
w21zbgr,,40.0
w21zbgr,,50.0
w21zbgr,,40.0
w21zbgr,,50.0
w21zbgr,,50.0
w21zbgr,,50.0
w21zbgr,,40.0
w21zbgr,,40.0
w21zbgr,,50.0
w21zbgr,,50.0
w21zbgr,,50.0
w21zbu3,,60.0
w21zbu3,,60.0
w21zbu3,,50.0
w21zbu3,,50.0
w21zbu3,,60.0
w21zbu3,,60.0
w21zbu3,,50.0
w21zbu3,,60.0
w21zbu3,,60.0
w21zbu3,,50.0
w21zbvf,,60.0
w21zbvf,,60.0
w21zbzs,,50.0
w21zbzs,,50.0
w21zbzs,,50.0
w23b66h,,50.0
w23b66h,,50.0
w23b66h,,50.0
w23b66h,,50.0
w23b66h,,50.0
w23b66h,,50.0
w23b66h,,50.0
w23b66h,,50.0
w23b66h,,50.0
w23b66h,,50.0
w23b66h,,50.0
w21xmgq,,50.0
w21xmgr,,50.0
w21xmgr,,70.0
w21xmgr,,70.0
w21xmgr,,70.0
w21xmgr,,70.0
w21xmgr,,70.0
w21xmgr,,70.0
w21xmfp,,50.0
w21xmfp,,50.0
w21xmfp,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmbn,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmcr,,50.0
w21xmfw,,50.0
w21xmfw,,50.0
w21zgjh,,50.0
w21zgkq,,50.0
w21zgkq,,40.0
w21zgkq,,40.0
w21zgkq,,50.0
w21zgkq,,50.0
w23b1re,,50.0
w23b1re,,50.0
w23b1re,,50.0
w23b1re,,50.0
w23b1re,,50.0
w21zgnm,,90.0
w21zgnh,,80.0
w21zgnh,,80.0
w23b1ty,,50.0
w23b1ty,,50.0
w23b1ty,,50.0
w23b1ty,,50.0
w23b1ty,,50.0
w21xnps,,50.0
w21xnps,,50.0
w21xnps,,70.0
w21xnps,,70.0
w21xnps,,50.0
w21xnps,,50.0
w21xnp7,,50.0
w21xnp7,,50.0
w21xnn6,,50.0
w21xnn6,,50.0
w21xnn6,,50.0
w21xnn6,,50.0
w21xnn6,,50.0
w21xnpg,,50.0
w21xnpg,,50.0
w21xnpg,,50.0
w21xnpg,,50.0
w21xnpg,,50.0
w23b4pf,,50.0
w23b4pf,,60.0
w23b4pf,,60.0
w23b4pf,,70.0
w23b4pf,,60.0
w23b628,,50.0
w23b628,,50.0
w23b628,,60.0
w23b628,,50.0
w23b628,,50.0
w23b628,,50.0
w23b628,,50.0
w23b628,,50.0
w23b61u,,50.0
w23b61u,,50.0
w23b61u,,70.0
w23b61u,,70.0
w23b61u,,50.0
w23b61u,,70.0
w23b61u,,50.0
w23b61u,,50.0
w23b61u,,50.0
w23b61u,,70.0
w21xmby,,50.0
w21xmby,,50.0
w21xmby,,50.0
w21xmby,,50.0
w21xmby,,50.0
w21xmby,,50.0
w21xmby,,50.0
w21xmbw,,50.0
w21xmbw,,50.0
w21xmbw,,50.0
w21xmbw,,50.0
w21xmbw,,50.0
w21xmbw,,50.0
w21xmbw,,50.0
w21xmbw,,50.0
w21xmbw,,50.0
w21xmbw,,50.0
w23b4pc,,40.0
w23b4pc,,40.0
w23b4pc,,60.0
w23b4pc,,60.0
w21zbde,,50.0
w21zbde,,50.0
w21zbde,,50.0
w21zbde,,60.0
w21zbde,,40.0
w21zbde,,60.0
w21zbde,,40.0
w21zbde,,60.0
w21zbde,,50.0
w21zbde,,50.0
w21zbde,,50.0
w21zbde,,50.0
w21zbde,,50.0
w21zbde,,50.0
w21zbde,,50.0
w21zbde,,60.0
w21zbde,,50.0
w21zbde,,50.0
w23b4r3,,50.0
w23b4r3,,70.0
w23b4r3,,50.0
w23b4r3,,70.0
w23b4r3,,70.0
w23b4r3,,60.0
w23b4r3,,60.0
w23b4r3,,70.0
w23b4r3,,70.0
w23b4r3,,60.0
w23b3b3,,50.0
w23b3b3,,50.0
w23b3b3,,50.0
w23b3b3,,60.0
w23b3b3,,70.0
w23b3b3,,70.0
w23b3b3,,70.0
w23b3b3,,60.0
w23b3b3,,60.0
w23b3b3,,50.0
w23b3b3,,50.0
w23b3b3,,70.0
w23b3b3,,70.0
w23b3b3,,60.0
w23b3b3,,70.0
w23b3b3,,50.0
w23b3b6,,50.0
w23b3b6,,70.0
w23b3b6,,70.0
w23b3b6,,70.0
w23b4p3,,40.0
w23b4p3,,40.0
w23b4p3,,40.0
w23b4p3,,50.0
w23b4p3,,50.0
w23b4p3,,40.0
w23b4p6,,50.0
w23b4p6,,50.0
w23b4p6,,50.0
w21zfqy,,50.0
w21zfqy,,50.0
w23b1wz,,50.0
w23b1wz,,60.0
w23b1wz,,20.0
w23b1wz,,20.0
w23b1zq,,50.0
w23b1zq,,50.0
w23b1zq,,60.0
w23b1zq,,60.0
w23b1zq,,50.0
w23b1zq,,50.0
w23b1zy,,50.0
w23b1zy,,50.0
w23b1zy,,50.0
w23b1zy,,50.0
w23b1zy,,50.0
w23b1zy,,50.0
w23b1zy,,50.0
w23b1zy,,50.0
w23b1zy,,50.0
w23b1zy,,50.0
w23b1zy,,50.0
w23b1zy,,50.0
w23b1ze,,50.0
w23b1ze,,50.0
w23b1ze,,60.0
w23b1ze,,50.0
w23b1ze,,50.0
w23b1ze,,50.0
w23b1z7,,50.0
w23b1z7,,50.0
w23b1z7,,50.0
w23b1z7,,60.0
w23b1z7,,60.0
w23b1z7,,60.0
w23b1z7,,60.0
w23b1z7,,60.0
w23b1z7,,60.0
w23b1z7,,60.0
w23b1z7,,60.0
w23b1z7,,60.0
w23b1z7,,50.0
w23b1z7,,50.0
w23b1z7,,60.0
w23b1z7,,50.0
w23b1z7,,50.0
w23b1u0,,50.0
w23b1u0,,50.0
w23b1u0,,50.0
w23b1u0,,50.0
w23b1u0,,40.0
w23b1gt,,40.0
w23b1gt,,40.0
w23b1gt,,40.0
w21zs2q,,40.0
w21zs2q,,40.0
w21zev2,,40.0
w21zev2,,40.0
w21zev2,,40.0
w21zev2,,40.0
w21zev2,,40.0
w21zev2,,40.0
w21zgbx,,40.0
w21zgbx,,40.0
w21zsrc,,50.0
w21z7p7,,50.0
w21z7p7,,50.0
w21z7p7,,50.0
w21z7p7,,50.0
w21z7p7,,50.0
w21z7p7,,50.0
w21z7p7,,50.0
w21z7p7,,50.0
w21z7p7,,50.0
w21z7p7,,50.0
w21z6tg,,50.0
w21z6tg,,50.0
w21zd1v,,40.0
w21zd1v,,40.0
w21zd1v,,40.0
w21z6p6,,50.0
w21z6p6,,50.0
w21ze5f,,30.0
w21ze5f,,30.0
w21ze5f,,50.0
w21ze5f,,50.0
w21ze5f,,30.0
w21ze5f,,50.0
w21ze5f,,50.0
w21ze5f,,50.0
w21zbyh,,50.0
w21zbyh,,50.0
w21zbyh,,50.0
w21zbyh,,40.0
w21zbyh,,50.0
w21zbyh,,50.0
w21zbxp,,50.0
w21zbxp,,50.0
w21zbxp,,60.0
w21zbxp,,50.0
w21zbxp,,50.0
w21zbxp,,50.0
w21zbxp,,50.0
w21zbxp,,60.0
w21zbxp,,60.0
w21zbxp,,60.0
w21zbxp,,60.0
w21zbxp,,60.0
w21zbxp,,60.0
w21zbxp,,60.0
w21zbxp,,60.0
w21zbz1,,40.0
w21zbz1,,50.0
w21zbz1,,50.0
w21zbz1,,40.0
w21zbz1,,40.0
w21zbz1,,50.0
w21zbyv,,50.0
w21zbyv,,50.0
w21zbyv,,50.0
w21zbyv,,50.0
w21zbyv,,50.0
w21zbyv,,50.0
w21zbyv,,50.0
w21zbzk,,50.0
w21zbzk,,50.0
w21zbzk,,50.0
w21zbzk,,50.0
w21zbzk,,50.0
w21zbzk,,50.0
w21zbzk,,50.0
w21zbzk,,50.0
w23b0bn,,50.0
w23b0bn,,50.0
w23b0bn,,50.0
w23b0bn,,50.0
w23b0bn,,50.0
w23b0bt,,50.0
w23b0bt,,50.0
w23b0bt,,50.0
w23b0c7,,50.0
w23b0c7,,50.0
w23b0c7,,50.0
w23b0c7,,50.0
w23b0c7,,50.0
w23b0c7,,50.0
w23b0c7,,50.0
